Organization ID	Monitoring Location ID	Monitoring Location Name	Activity ID	Activity Start Date	Activity Type	Media	Media Subdivision	Result UID	Characteristic	Fraction	Statistic	Value	Unit	Value Type	Detection Condition	Biological Intent	Taxon Name	Status	Last Changed
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160630:FM:WB:	06-30-2016	Field Msr/Obs	Water		864973504	Turbidity			2.61	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160630:FM:PS:PH:	06-30-2016	Field Msr/Obs	Water		864973505	pH			8.01	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973506	"Total Nitrogen, mixed forms"	"Filtered, field"		62.48	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973507	"Total Phosphorus, mixed forms"	"Filtered, field"		15.76	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973508	Orthophosphate	"Filtered, field"		5.35	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973509	Silicate	"Filtered, field"		396.39	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973510	Nitrate + Nitrite	"Filtered, field"		2.73	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OMM	Mile Marker 14	OMM160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973511	Ammonium	"Filtered, field"		3.12	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:FM:PS:TS:	06-30-2016	Field Msr/Obs	Water		864973512	"Temperature, water"			26.9	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:FM:PS:TS:	06-30-2016	Field Msr/Obs	Water		864973513	Salinity			29.7	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:FM:PS:DO:	06-30-2016	Field Msr/Obs	Water		864973514	Dissolved oxygen (DO)			6.81	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:FM:PS:DO:	06-30-2016	Field Msr/Obs	Water		864973515	Dissolved oxygen saturation			103.4	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:FM:WB:	06-30-2016	Field Msr/Obs	Water		864973516	Turbidity			10.60	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:FM:PS:PH:	06-30-2016	Field Msr/Obs	Water		864973517	pH			8.05	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973518	"Total Nitrogen, mixed forms"	"Filtered, field"		76.47	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973519	"Total Phosphorus, mixed forms"	"Filtered, field"		12.30	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973520	Orthophosphate	"Filtered, field"		4.05	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973521	Silicate	"Filtered, field"		113.15	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973522	Nitrate + Nitrite	"Filtered, field"		0.12	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OUB	Ukumehame Beach	OUB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973523	Ammonium	"Filtered, field"		2.92	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:FM:PS:TS:	06-30-2016	Field Msr/Obs	Water		864973524	"Temperature, water"			27.4	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:FM:PS:TS:	06-30-2016	Field Msr/Obs	Water		864973525	Salinity			29.3	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:FM:PS:DO:	06-30-2016	Field Msr/Obs	Water		864973526	Dissolved oxygen (DO)			6.88	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:FM:PS:DO:	06-30-2016	Field Msr/Obs	Water		864973527	Dissolved oxygen saturation			105.2	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:FM:WB:	06-30-2016	Field Msr/Obs	Water		864973528	Turbidity			3.37	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:FM:PS:PH:	06-30-2016	Field Msr/Obs	Water		864973529	pH			8.10	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973530	"Total Nitrogen, mixed forms"	"Filtered, field"		75.58	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973531	"Total Phosphorus, mixed forms"	"Filtered, field"		12.24	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973532	Orthophosphate	"Filtered, field"		3.99	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973533	Silicate	"Filtered, field"		138.61	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973534	Nitrate + Nitrite	"Filtered, field"		3.41	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPB	Papalaua	OPB160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973535	Ammonium	"Filtered, field"		3.93	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:FM:PS:TS:	06-30-2016	Field Msr/Obs	Water		864973536	"Temperature, water"			27.7	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:FM:PS:TS:	06-30-2016	Field Msr/Obs	Water		864973537	Salinity			29.5	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:FM:PS:DO:	06-30-2016	Field Msr/Obs	Water		864973538	Dissolved oxygen (DO)			6.70	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:FM:PS:DO:	06-30-2016	Field Msr/Obs	Water		864973539	Dissolved oxygen saturation			103.1	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:FM:WB:	06-30-2016	Field Msr/Obs	Water		864973540	Turbidity			4.54	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:FM:PS:PH:	06-30-2016	Field Msr/Obs	Water		864973541	pH			8.07	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973542	"Total Nitrogen, mixed forms"	"Filtered, field"		60.96	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973543	"Total Phosphorus, mixed forms"	"Filtered, field"		12.42	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973544	Orthophosphate	"Filtered, field"		4.49	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973545	Silicate	"Filtered, field"		72.63	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973546	Nitrate + Nitrite	"Filtered, field"		0.41	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OPP	Papalaua Pali	OPP160630:SR:WB:	06-30-2016	Sample-Routine	Water		864973547	Ammonium	"Filtered, field"		3.48	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:FM:PS:TS:	07-12-2016	Field Msr/Obs	Water		864973548	"Temperature, water"			26.6	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:FM:PS:TS:	07-12-2016	Field Msr/Obs	Water		864973549	Salinity			33.1	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:FM:PS:DO:	07-12-2016	Field Msr/Obs	Water		864973550	Dissolved oxygen (DO)			6.49	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:FM:PS:DO:	07-12-2016	Field Msr/Obs	Water		864973551	Dissolved oxygen saturation			97.4	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:FM:WB:	07-12-2016	Field Msr/Obs	Water		864973552	Turbidity			5.14	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:FM:PS:PH:	07-12-2016	Field Msr/Obs	Water		864973553	pH			8.09	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973554	"Total Nitrogen, mixed forms"	"Filtered, field"		308.74	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973555	"Total Phosphorus, mixed forms"	"Filtered, field"		24.52	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973556	Orthophosphate	"Filtered, field"		16.42	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973557	Silicate	"Filtered, field"		1360.25	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973558	Nitrate + Nitrite	"Filtered, field"		250.73	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RPO	Pohaku	RPO160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973559	Ammonium	"Filtered, field"		2.25	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:FM:PS:TS:	07-12-2016	Field Msr/Obs	Water		864973560	"Temperature, water"			26.0	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:FM:PS:TS:	07-12-2016	Field Msr/Obs	Water		864973561	Salinity			39.1	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:FM:PS:DO:	07-12-2016	Field Msr/Obs	Water		864973562	Dissolved oxygen (DO)			6.53	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:FM:PS:DO:	07-12-2016	Field Msr/Obs	Water		864973563	Dissolved oxygen saturation			100.1	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:FM:WB:	07-12-2016	Field Msr/Obs	Water		864973564	Turbidity			3.90	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:FM:PS:PH:	07-12-2016	Field Msr/Obs	Water		864973565	pH			8.07	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973566	"Total Nitrogen, mixed forms"	"Filtered, field"		73.05	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973567	"Total Phosphorus, mixed forms"	"Filtered, field"		14.52	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973568	Orthophosphate	"Filtered, field"		6.85	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973569	Silicate	"Filtered, field"		680.64	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973570	Nitrate + Nitrite	"Filtered, field"		2.96	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RKS	Kaanapali Shores	RKS160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973571	Ammonium	"Filtered, field"		2.66	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:FM:PS:TS:	07-12-2016	Field Msr/Obs	Water		864973572	"Temperature, water"			27.0	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:FM:PS:TS:	07-12-2016	Field Msr/Obs	Water		864973573	Salinity			36.3	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:FM:PS:DO:	07-12-2016	Field Msr/Obs	Water		864973574	Dissolved oxygen (DO)			6.46	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:FM:PS:DO:	07-12-2016	Field Msr/Obs	Water		864973575	Dissolved oxygen saturation			99.5	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:FM:WB:	07-12-2016	Field Msr/Obs	Water		864973576	Turbidity			0.94	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:FM:PS:PH:	07-12-2016	Field Msr/Obs	Water		864973577	pH			8.09	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973578	"Total Nitrogen, mixed forms"	"Filtered, field"		79.38	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973579	"Total Phosphorus, mixed forms"	"Filtered, field"		16.45	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973580	Orthophosphate	"Filtered, field"		7.04	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973581	Silicate	"Filtered, field"		331.03	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973582	Nitrate + Nitrite	"Filtered, field"		15.44	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RAB	Airport Beach	RAB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973583	Ammonium	"Filtered, field"		1.58	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:FM:PS:TS:	07-12-2016	Field Msr/Obs	Water		864973584	"Temperature, water"			27.2	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:FM:PS:TS:	07-12-2016	Field Msr/Obs	Water		864973585	Salinity			35.0	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:FM:PS:DO:	07-12-2016	Field Msr/Obs	Water		864973586	Dissolved oxygen (DO)			6.79	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:FM:PS:DO:	07-12-2016	Field Msr/Obs	Water		864973587	Dissolved oxygen saturation			104.0	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:FM:WB:	07-12-2016	Field Msr/Obs	Water		864973588	Turbidity			2.43	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:FM:PS:PH:	07-12-2016	Field Msr/Obs	Water		864973589	pH			8.12	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973590	"Total Nitrogen, mixed forms"	"Filtered, field"		122.69	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973591	"Total Phosphorus, mixed forms"	"Filtered, field"		18.54	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973592	Orthophosphate	"Filtered, field"		8.49	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973593	Silicate	"Filtered, field"		620.86	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973594	Nitrate + Nitrite	"Filtered, field"		55.72	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	RCB	Canoe Beach	RCB160712:SR:WB:	07-12-2016	Sample-Routine	Water		864973595	Ammonium	"Filtered, field"		2.02	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:FM:PS:TS:	07-13-2016	Field Msr/Obs	Water		864973620	"Temperature, water"			27.0	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:FM:PS:TS:	07-13-2016	Field Msr/Obs	Water		864973621	Salinity			36.0	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:FM:PS:DO:	07-13-2016	Field Msr/Obs	Water		864973622	Dissolved oxygen (DO)			5.49	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:FM:PS:DO:	07-13-2016	Field Msr/Obs	Water		864973623	Dissolved oxygen saturation			84.5	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:FM:WB:	07-13-2016	Field Msr/Obs	Water		864973624	Turbidity			2.01	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:FM:PS:PH:	07-13-2016	Field Msr/Obs	Water		864973625	pH			8.01	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973626	"Total Nitrogen, mixed forms"	"Filtered, field"		81.90	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973627	"Total Phosphorus, mixed forms"	"Filtered, field"		17.35	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973628	Orthophosphate	"Filtered, field"		8.05	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973629	Silicate	"Filtered, field"		279.73	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973630	Nitrate + Nitrite	"Filtered, field"		8.05	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLH	Lindsey Hale	PLH160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973631	Ammonium	"Filtered, field"		2.77	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:FM:PS:TS:	07-13-2016	Field Msr/Obs	Water		864973632	"Temperature, water"			27.4	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:FM:PS:TS:	07-13-2016	Field Msr/Obs	Water		864973633	Salinity			36.0	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:FM:PS:DO:	07-13-2016	Field Msr/Obs	Water		864973634	Dissolved oxygen (DO)			5.39	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:FM:PS:DO:	07-13-2016	Field Msr/Obs	Water		864973635	Dissolved oxygen saturation			83.3	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:FM:WB:	07-13-2016	Field Msr/Obs	Water		864973636	Turbidity			4.96	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:FM:PS:PH:	07-13-2016	Field Msr/Obs	Water		864973637	pH			8.00	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973638	"Total Nitrogen, mixed forms"	"Filtered, field"		97.03	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973639	"Total Phosphorus, mixed forms"	"Filtered, field"		18.16	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973640	Orthophosphate	"Filtered, field"		8.69	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973641	Silicate	"Filtered, field"		550.84	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973642	Nitrate + Nitrite	"Filtered, field"		22.19	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	PLT	Lahaina Town	PLT160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973643	Ammonium	"Filtered, field"		6.61	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:PS:TS:	07-13-2016	Field Msr/Obs	Water		864973644	"Temperature, water"			28.1	deg C	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:PS:TS:	07-13-2016	Field Msr/Obs	Water		864973645	Salinity			37.8	ppt	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:PS:DO:	07-13-2016	Field Msr/Obs	Water		864973646	Dissolved oxygen (DO)			6.56	mg/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:PS:DO:	07-13-2016	Field Msr/Obs	Water		864973647	Dissolved oxygen saturation			103.6	%	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:WB:	07-13-2016	Field Msr/Obs	Water		864973648	Turbidity			2.57	NTU	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:PS:PH:	07-13-2016	Field Msr/Obs	Water		864973649	pH			8.10	None	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973650	"Total Nitrogen, mixed forms"	"Filtered, field"		98.89	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973651	"Total Phosphorus, mixed forms"	"Filtered, field"		13.90	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973652	Orthophosphate	"Filtered, field"		6.06	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973653	Silicate	"Filtered, field"		87.57	ug/l	Actual				Final	11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:SR:WB:	07-13-2016	Sample-Routine	Water		864973654	Nitrate + Nitrite	"Filtered, field"		1.38	ug/l	Actual				Final	11-27-2020 3:30:53 PM
