Organization ID	Monitoring Location ID	Monitoring Location Name	Activity ID	Activity Start Date	Activity Type	Media	Media Subdivision	Last Changed
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190521:FM:PS:PH:	05-21-2019	Field Msr/Obs	Water		08-09-2021 8:59:05 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190521:FM:PS:TS:	05-21-2019	Field Msr/Obs	Water		08-09-2021 8:59:05 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190521:FM:WB:	05-21-2019	Field Msr/Obs	Water		08-09-2021 8:59:05 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190521:SR:WB:	05-21-2019	Sample-Routine	Water		08-09-2021 8:59:05 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190611:FM:PS:DO:	06-11-2019	Field Msr/Obs	Water		08-09-2021 8:59:10 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190611:FM:PS:PH:	06-11-2019	Field Msr/Obs	Water		08-09-2021 8:59:10 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190611:FM:PS:TS:	06-11-2019	Field Msr/Obs	Water		08-09-2021 8:59:10 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190611:FM:WB:	06-11-2019	Field Msr/Obs	Water		08-09-2021 8:59:10 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190611:SR:WB:	06-11-2019	Sample-Routine	Water		08-09-2021 8:59:10 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190702:FM:PS:DO:	07-02-2019	Field Msr/Obs	Water		08-09-2021 8:59:15 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190702:FM:PS:TS:	07-02-2019	Field Msr/Obs	Water		08-09-2021 8:59:15 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190702:FM:WB:	07-02-2019	Field Msr/Obs	Water		08-09-2021 8:59:15 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190702:SR:WB:	07-02-2019	Sample-Routine	Water		08-09-2021 8:59:15 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190723:FM:PS:DO:	07-23-2019	Field Msr/Obs	Water		08-09-2021 8:59:20 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190723:FM:PS:PH:	07-23-2019	Field Msr/Obs	Water		08-09-2021 8:59:20 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190723:FM:PS:TS:	07-23-2019	Field Msr/Obs	Water		08-09-2021 8:59:20 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190723:FM:WB:	07-23-2019	Field Msr/Obs	Water		08-09-2021 8:59:20 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190723:SR:WB:	07-23-2019	Sample-Routine	Water		08-09-2021 8:59:20 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190813:FM:PS:DO:	08-13-2019	Field Msr/Obs	Water		08-09-2021 8:59:25 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190813:FM:PS:PH:	08-13-2019	Field Msr/Obs	Water		08-09-2021 8:59:25 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190813:FM:PS:TS:	08-13-2019	Field Msr/Obs	Water		08-09-2021 8:59:25 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190813:FM:WB:	08-13-2019	Field Msr/Obs	Water		08-09-2021 8:59:25 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190813:SR:WB:	08-13-2019	Sample-Routine	Water		08-09-2021 8:59:25 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190903:FM:PS:PH:	09-03-2019	Field Msr/Obs	Water		11-16-2022 7:09:43 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190903:FM:PS:TS:	09-03-2019	Field Msr/Obs	Water		11-16-2022 7:09:43 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190903:FM:WB:	09-03-2019	Field Msr/Obs	Water		11-16-2022 7:09:43 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190903:SR:WB:	09-03-2019	Sample-Routine	Water		11-16-2022 7:09:43 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190924:FM:PS:DO:	09-24-2019	Field Msr/Obs	Water		08-09-2021 8:59:35 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190924:FM:PS:PH:	09-24-2019	Field Msr/Obs	Water		08-09-2021 8:59:36 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190924:FM:PS:TS:	09-24-2019	Field Msr/Obs	Water		08-09-2021 8:59:35 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190924:FM:WB:	09-24-2019	Field Msr/Obs	Water		08-09-2021 8:59:36 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN190924:SR:WB:	09-24-2019	Sample-Routine	Water		08-09-2021 8:59:36 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191015:FM:PS:DO:	10-15-2019	Field Msr/Obs	Water		08-09-2021 8:59:41 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191015:FM:PS:PH:	10-15-2019	Field Msr/Obs	Water		08-09-2021 8:59:41 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191015:FM:PS:TS:	10-15-2019	Field Msr/Obs	Water		08-09-2021 8:59:41 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191015:FM:WB:	10-15-2019	Field Msr/Obs	Water		08-09-2021 8:59:41 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191015:SR:WB:	10-15-2019	Sample-Routine	Water		08-09-2021 8:59:41 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191105:FM:PS:DO:	11-05-2019	Field Msr/Obs	Water		08-09-2021 8:59:46 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191105:FM:PS:PH:	11-05-2019	Field Msr/Obs	Water		08-09-2021 8:59:46 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191105:FM:PS:TS:	11-05-2019	Field Msr/Obs	Water		08-09-2021 8:59:46 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191105:FM:WB:	11-05-2019	Field Msr/Obs	Water		08-09-2021 8:59:46 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191105:SR:WB:	11-05-2019	Sample-Routine	Water		08-09-2021 8:59:46 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191119:FM:PS:DO:	11-19-2019	Field Msr/Obs	Water		08-09-2021 8:59:49 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191119:FM:PS:PH:	11-19-2019	Field Msr/Obs	Water		08-09-2021 8:59:49 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191119:FM:PS:TS:	11-19-2019	Field Msr/Obs	Water		08-09-2021 8:59:49 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191119:FM:WB:	11-19-2019	Field Msr/Obs	Water		08-09-2021 8:59:49 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191119:SR:WB:	11-19-2019	Sample-Routine	Water		08-09-2021 8:59:49 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191210:FM:PS:DO:	12-10-2019	Field Msr/Obs	Water		08-09-2021 8:59:56 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191210:FM:PS:PH:	12-10-2019	Field Msr/Obs	Water		08-09-2021 8:59:56 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191210:FM:PS:TS:	12-10-2019	Field Msr/Obs	Water		08-09-2021 8:59:56 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191210:FM:WB:	12-10-2019	Field Msr/Obs	Water		08-09-2021 8:59:56 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN191210:SR:WB:	12-10-2019	Sample-Routine	Water		08-09-2021 8:59:56 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200114:FM:PS:DO:	01-14-2020	Field Msr/Obs	Water		08-09-2021 12:27:30 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200114:FM:PS:PH:	01-14-2020	Field Msr/Obs	Water		08-09-2021 12:27:30 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200114:FM:PS:TS:	01-14-2020	Field Msr/Obs	Water		08-09-2021 12:27:30 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200114:FM:WB:	01-14-2020	Field Msr/Obs	Water		08-09-2021 12:27:30 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200114:SR:WB:	01-14-2020	Sample-Routine	Water		08-09-2021 12:27:30 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200204:FM:PS:DO:	02-04-2020	Field Msr/Obs	Water		08-09-2021 12:27:38 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200204:FM:PS:PH:	02-04-2020	Field Msr/Obs	Water		08-09-2021 12:27:38 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200204:FM:PS:TS:	02-04-2020	Field Msr/Obs	Water		08-09-2021 12:27:38 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200204:FM:WB:	02-04-2020	Field Msr/Obs	Water		08-09-2021 12:27:38 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200204:SR:WB:	02-04-2020	Sample-Routine	Water		08-09-2021 12:27:38 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200225:FM:PS:DO:	02-25-2020	Field Msr/Obs	Water		08-09-2021 12:27:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200225:FM:PS:PH:	02-25-2020	Field Msr/Obs	Water		08-09-2021 12:27:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200225:FM:PS:TS:	02-25-2020	Field Msr/Obs	Water		08-09-2021 12:27:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200225:FM:WB:	02-25-2020	Field Msr/Obs	Water		08-09-2021 12:27:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200225:SR:WB:	02-25-2020	Sample-Routine	Water		08-09-2021 12:27:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200505:FM:PS:DO:	05-05-2020	Field Msr/Obs	Water		08-09-2021 12:27:51 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200505:FM:PS:PH:	05-05-2020	Field Msr/Obs	Water		08-09-2021 12:27:51 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200505:FM:PS:TS:	05-05-2020	Field Msr/Obs	Water		08-09-2021 12:27:51 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200505:FM:WB:	05-05-2020	Field Msr/Obs	Water		08-09-2021 12:27:51 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200505:SR:WB:	05-05-2020	Sample-Routine	Water		08-09-2021 12:27:51 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200609:FM:PS:DO:	06-09-2020	Field Msr/Obs	Water		08-09-2021 12:27:58 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200609:FM:PS:PH:	06-09-2020	Field Msr/Obs	Water		08-09-2021 12:27:58 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200609:FM:PS:TS:	06-09-2020	Field Msr/Obs	Water		08-09-2021 12:27:58 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200609:FM:WB:	06-09-2020	Field Msr/Obs	Water		08-09-2021 12:27:58 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200609:SR:WB:	06-09-2020	Sample-Routine	Water		08-09-2021 12:27:58 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200630:FM:PS:DO:	06-30-2020	Field Msr/Obs	Water		08-09-2021 12:28:04 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200630:FM:PS:PH:	06-30-2020	Field Msr/Obs	Water		08-09-2021 12:28:05 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200630:FM:PS:TS:	06-30-2020	Field Msr/Obs	Water		08-09-2021 12:28:04 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200630:FM:WB:	06-30-2020	Field Msr/Obs	Water		08-09-2021 12:28:05 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200630:SR:WB:	06-30-2020	Sample-Routine	Water		08-09-2021 12:28:05 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200721:FM:PS:DO:	07-21-2020	Field Msr/Obs	Water		08-09-2021 12:28:13 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200721:FM:PS:PH:	07-21-2020	Field Msr/Obs	Water		08-09-2021 12:28:13 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200721:FM:PS:TS:	07-21-2020	Field Msr/Obs	Water		08-09-2021 12:28:13 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200721:FM:WB:	07-21-2020	Field Msr/Obs	Water		08-09-2021 12:28:13 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200721:SR:WB:	07-21-2020	Sample-Routine	Water		08-09-2021 12:28:13 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200811:FM:PS:DO:	08-11-2020	Field Msr/Obs	Water		08-09-2021 12:28:19 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200811:FM:PS:PH:	08-11-2020	Field Msr/Obs	Water		08-09-2021 12:28:19 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200811:FM:PS:TS:	08-11-2020	Field Msr/Obs	Water		08-09-2021 12:28:19 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200811:FM:WB:	08-11-2020	Field Msr/Obs	Water		08-09-2021 12:28:19 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200811:SR:WB:	08-11-2020	Sample-Routine	Water		08-09-2021 12:28:19 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200901:FM:PS:DO:	09-01-2020	Field Msr/Obs	Water		08-09-2021 12:28:23 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200901:FM:PS:PH:	09-01-2020	Field Msr/Obs	Water		08-09-2021 12:28:23 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200901:FM:PS:TS:	09-01-2020	Field Msr/Obs	Water		08-09-2021 12:28:23 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200901:FM:WB:	09-01-2020	Field Msr/Obs	Water		08-09-2021 12:28:23 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200901:SR:WB:	09-01-2020	Sample-Routine	Water		08-09-2021 12:28:23 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200922:FM:PS:DO:	09-22-2020	Field Msr/Obs	Water		08-09-2021 12:28:28 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200922:FM:PS:PH:	09-22-2020	Field Msr/Obs	Water		08-09-2021 12:28:29 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200922:FM:PS:TS:	09-22-2020	Field Msr/Obs	Water		08-09-2021 12:28:28 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200922:FM:WB:	09-22-2020	Field Msr/Obs	Water		08-09-2021 12:28:28 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN200922:SR:WB:	09-22-2020	Sample-Routine	Water		08-09-2021 12:28:29 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201013:FM:PS:DO:	10-13-2020	Field Msr/Obs	Water		08-09-2021 12:28:34 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201013:FM:PS:PH:	10-13-2020	Field Msr/Obs	Water		08-09-2021 12:28:34 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201013:FM:PS:TS:	10-13-2020	Field Msr/Obs	Water		08-09-2021 12:28:34 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201013:FM:WB:	10-13-2020	Field Msr/Obs	Water		08-09-2021 12:28:34 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201013:SR:WB:	10-13-2020	Sample-Routine	Water		08-09-2021 12:28:34 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201103:FM:PS:DO:	11-03-2020	Field Msr/Obs	Water		08-09-2021 12:28:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201103:FM:PS:PH:	11-03-2020	Field Msr/Obs	Water		08-09-2021 12:28:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201103:FM:PS:TS:	11-03-2020	Field Msr/Obs	Water		08-09-2021 12:28:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201103:FM:WB:	11-03-2020	Field Msr/Obs	Water		08-09-2021 12:28:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201103:SR:WB:	11-03-2020	Sample-Routine	Water		08-09-2021 12:28:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201117:FM:PS:DO:	11-17-2020	Field Msr/Obs	Water		08-09-2021 12:28:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201117:FM:PS:PH:	11-17-2020	Field Msr/Obs	Water		08-09-2021 12:28:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201117:FM:PS:TS:	11-17-2020	Field Msr/Obs	Water		08-09-2021 12:28:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201117:FM:WB:	11-17-2020	Field Msr/Obs	Water		08-09-2021 12:28:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201117:SR:WB:	11-17-2020	Sample-Routine	Water		08-09-2021 12:28:45 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201208:FM:PS:DO:	12-08-2020	Field Msr/Obs	Water		08-09-2021 12:28:49 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201208:FM:PS:PH:	12-08-2020	Field Msr/Obs	Water		08-09-2021 12:28:49 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201208:FM:PS:TS:	12-08-2020	Field Msr/Obs	Water		08-09-2021 12:28:49 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201208:FM:WB:	12-08-2020	Field Msr/Obs	Water		08-09-2021 12:28:49 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN201208:SR:WB:	12-08-2020	Sample-Routine	Water		08-09-2021 12:28:49 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210105:FM:PS:DO:	01-05-2021	Field Msr/Obs	Water		08-09-2021 12:40:24 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210105:FM:PS:PH:	01-05-2021	Field Msr/Obs	Water		08-09-2021 12:40:24 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210105:FM:PS:TS:	01-05-2021	Field Msr/Obs	Water		08-09-2021 12:40:24 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210105:FM:WB:	01-05-2021	Field Msr/Obs	Water		08-09-2021 12:40:24 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210105:SR:WB:	01-05-2021	Sample-Routine	Water		08-09-2021 12:40:24 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210126:FM:PS:DO:	01-26-2021	Field Msr/Obs	Water		08-09-2021 12:40:28 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210126:FM:PS:PH:	01-26-2021	Field Msr/Obs	Water		08-09-2021 12:40:28 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210126:FM:PS:TS:	01-26-2021	Field Msr/Obs	Water		08-09-2021 12:40:28 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210126:FM:WB:	01-26-2021	Field Msr/Obs	Water		08-09-2021 12:40:28 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210126:SR:WB:	01-26-2021	Sample-Routine	Water		08-09-2021 12:40:28 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210216:FM:PS:DO:	02-16-2021	Field Msr/Obs	Water		08-09-2021 12:40:32 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210216:FM:PS:PH:	02-16-2021	Field Msr/Obs	Water		08-09-2021 12:40:32 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210216:FM:PS:TS:	02-16-2021	Field Msr/Obs	Water		08-09-2021 12:40:32 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210216:FM:WB:	02-16-2021	Field Msr/Obs	Water		08-09-2021 12:40:32 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210216:SR:WB:	02-16-2021	Sample-Routine	Water		08-09-2021 12:40:32 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210309:FM:PS:DO:	03-09-2021	Field Msr/Obs	Water		08-09-2021 12:40:36 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210309:FM:PS:PH:	03-09-2021	Field Msr/Obs	Water		08-09-2021 12:40:36 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210309:FM:PS:TS:	03-09-2021	Field Msr/Obs	Water		08-09-2021 12:40:36 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210309:FM:WB:	03-09-2021	Field Msr/Obs	Water		08-09-2021 12:40:36 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210309:SR:WB:	03-09-2021	Sample-Routine	Water		08-09-2021 12:40:36 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210330:FM:PS:DO:	03-30-2021	Field Msr/Obs	Water		08-09-2021 12:40:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210330:FM:PS:PH:	03-30-2021	Field Msr/Obs	Water		08-09-2021 12:40:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210330:FM:PS:TS:	03-30-2021	Field Msr/Obs	Water		08-09-2021 12:40:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210330:FM:WB:	03-30-2021	Field Msr/Obs	Water		08-09-2021 12:40:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210330:SR:WB:	03-30-2021	Sample-Routine	Water		08-09-2021 12:40:40 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210420:FM:PS:DO:	04-20-2021	Field Msr/Obs	Water		08-09-2021 12:40:44 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210420:FM:PS:PH:	04-20-2021	Field Msr/Obs	Water		08-09-2021 12:40:44 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210420:FM:PS:TS:	04-20-2021	Field Msr/Obs	Water		08-09-2021 12:40:44 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210420:FM:WB:	04-20-2021	Field Msr/Obs	Water		08-09-2021 12:40:44 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210420:SR:WB:	04-20-2021	Sample-Routine	Water		08-09-2021 12:40:44 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210511:FM:PS:DO:	05-11-2021	Field Msr/Obs	Water		08-09-2021 12:40:47 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210511:FM:PS:PH:	05-11-2021	Field Msr/Obs	Water		08-09-2021 12:40:47 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210511:FM:PS:TS:	05-11-2021	Field Msr/Obs	Water		08-09-2021 12:40:47 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210511:FM:WB:	05-11-2021	Field Msr/Obs	Water		08-09-2021 12:40:47 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210511:SR:WB:	05-11-2021	Sample-Routine	Water		08-09-2021 12:40:47 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210601:FM:PS:DO:	06-01-2021	Field Msr/Obs	Water		08-09-2021 12:40:50 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210601:FM:PS:PH:	06-01-2021	Field Msr/Obs	Water		08-09-2021 12:40:50 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210601:FM:PS:TS:	06-01-2021	Field Msr/Obs	Water		08-09-2021 12:40:50 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210601:FM:WB:	06-01-2021	Field Msr/Obs	Water		08-09-2021 12:40:50 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210601:SR:WB:	06-01-2021	Sample-Routine	Water		08-09-2021 12:40:50 PM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210622:FM:PS:DO:	06-22-2021	Field Msr/Obs	Water		10-13-2021 10:39:24 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210622:FM:PS:PH:	06-22-2021	Field Msr/Obs	Water		10-13-2021 10:39:24 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210622:FM:PS:TS:	06-22-2021	Field Msr/Obs	Water		10-13-2021 10:39:24 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210622:FM:WB:	06-22-2021	Field Msr/Obs	Water		10-13-2021 10:39:24 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210622:SR:WB:	06-22-2021	Sample-Routine	Water		10-13-2021 10:39:24 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210713:FM:PS:DO:	07-13-2021	Field Msr/Obs	Water		10-13-2021 10:50:28 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210713:FM:PS:PH:	07-13-2021	Field Msr/Obs	Water		10-13-2021 10:50:28 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210713:FM:PS:TS:	07-13-2021	Field Msr/Obs	Water		10-13-2021 10:50:28 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210713:FM:WB:	07-13-2021	Field Msr/Obs	Water		10-13-2021 10:50:28 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210713:SR:WB:	07-13-2021	Sample-Routine	Water		10-13-2021 10:50:29 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210803:FM:PS:DO:	08-03-2021	Field Msr/Obs	Water		10-13-2021 10:50:42 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210803:FM:PS:PH:	08-03-2021	Field Msr/Obs	Water		10-13-2021 10:50:42 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210803:FM:PS:TS:	08-03-2021	Field Msr/Obs	Water		10-13-2021 10:50:42 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210803:FM:WB:	08-03-2021	Field Msr/Obs	Water		10-13-2021 10:50:42 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210803:SR:WB:	08-03-2021	Sample-Routine	Water		10-13-2021 10:50:42 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210824:FM:PS:DO:	08-24-2021	Field Msr/Obs	Water		10-13-2021 10:50:52 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210824:FM:PS:PH:	08-24-2021	Field Msr/Obs	Water		10-13-2021 10:50:52 AM
HUIWAIOLA_WQX	NKN	Kalepolepo North	NKN210824:FM:PS:TS:	08-24-2021	Field Msr/Obs	Water		10-13-2021 10:50:52 AM
