Organization ID	Monitoring Location ID	Monitoring Location Name	Activity ID	Activity Start Date	Activity Type	Media	Media Subdivision	Last Changed
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO170330:FM:PS:TS:	03-30-2017	Field Msr/Obs	Water		11-27-2020 3:31:10 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO170330:FM:WB:	03-30-2017	Field Msr/Obs	Water		11-27-2020 3:31:10 PM
HUIWAIOLA_WQX	OCO	Camp Olowalu	OCO170330:SR:WB:	03-30-2017	Sample-Routine	Water		11-27-2020 3:31:10 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160629:FM:PS:DO:	06-29-2016	Field Msr/Obs	Water		11-27-2020 3:30:52 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160629:FM:PS:PH:	06-29-2016	Field Msr/Obs	Water		11-27-2020 3:30:52 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160629:FM:PS:TS:	06-29-2016	Field Msr/Obs	Water		11-27-2020 3:30:52 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160629:FM:WB:	06-29-2016	Field Msr/Obs	Water		11-27-2020 3:30:52 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160629:SR:WB:	06-29-2016	Sample-Routine	Water		11-27-2020 3:30:52 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:PS:DO:	07-13-2016	Field Msr/Obs	Water		11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:PS:PH:	07-13-2016	Field Msr/Obs	Water		11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:PS:TS:	07-13-2016	Field Msr/Obs	Water		11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:FM:WB:	07-13-2016	Field Msr/Obs	Water		11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160713:SR:WB:	07-13-2016	Sample-Routine	Water		11-27-2020 3:30:53 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160727:FM:PS:DO:	07-27-2016	Field Msr/Obs	Water		11-27-2020 3:30:54 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160727:FM:PS:PH:	07-27-2016	Field Msr/Obs	Water		11-27-2020 3:30:54 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160727:FM:PS:TS:	07-27-2016	Field Msr/Obs	Water		11-27-2020 3:30:54 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160727:FM:WB:	07-27-2016	Field Msr/Obs	Water		11-27-2020 3:30:54 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160727:SR:WB:	07-27-2016	Sample-Routine	Water		11-27-2020 3:30:54 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160810:FM:PS:DO:	08-10-2016	Field Msr/Obs	Water		11-27-2020 3:30:55 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160810:FM:PS:PH:	08-10-2016	Field Msr/Obs	Water		11-27-2020 3:30:55 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160810:FM:PS:TS:	08-10-2016	Field Msr/Obs	Water		11-27-2020 3:30:55 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160810:FM:WB:	08-10-2016	Field Msr/Obs	Water		11-27-2020 3:30:55 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160810:SR:WB:	08-10-2016	Sample-Routine	Water		11-27-2020 3:30:55 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160824:FM:PS:DO:	08-24-2016	Field Msr/Obs	Water		11-27-2020 3:30:57 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160824:FM:PS:PH:	08-24-2016	Field Msr/Obs	Water		11-27-2020 3:30:57 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160824:FM:PS:TS:	08-24-2016	Field Msr/Obs	Water		11-27-2020 3:30:57 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160824:FM:WB:	08-24-2016	Field Msr/Obs	Water		11-27-2020 3:30:57 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160824:SR:WB:	08-24-2016	Sample-Routine	Water		11-27-2020 3:30:57 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160907:FM:PS:DO:	09-07-2016	Field Msr/Obs	Water		11-27-2020 3:30:58 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160907:FM:PS:PH:	09-07-2016	Field Msr/Obs	Water		11-27-2020 3:30:58 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160907:FM:PS:TS:	09-07-2016	Field Msr/Obs	Water		11-27-2020 3:30:58 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160907:FM:WB:	09-07-2016	Field Msr/Obs	Water		11-27-2020 3:30:58 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160907:SR:WB:	09-07-2016	Sample-Routine	Water		11-27-2020 3:30:58 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160921:FM:PS:DO:	09-21-2016	Field Msr/Obs	Water		11-27-2020 3:30:58 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160921:FM:PS:PH:	09-21-2016	Field Msr/Obs	Water		11-27-2020 3:30:59 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160921:FM:PS:TS:	09-21-2016	Field Msr/Obs	Water		11-27-2020 3:30:58 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160921:FM:WB:	09-21-2016	Field Msr/Obs	Water		11-27-2020 3:30:59 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP160921:SR:WB:	09-21-2016	Sample-Routine	Water		11-27-2020 3:30:59 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161005:FM:PS:DO:	10-05-2016	Field Msr/Obs	Water		11-27-2020 3:30:59 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161005:FM:PS:PH:	10-05-2016	Field Msr/Obs	Water		11-27-2020 3:30:59 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161005:FM:PS:TS:	10-05-2016	Field Msr/Obs	Water		11-27-2020 3:30:59 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161005:FM:WB:	10-05-2016	Field Msr/Obs	Water		11-27-2020 3:30:59 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161005:SR:WB:	10-05-2016	Sample-Routine	Water		11-27-2020 3:30:59 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161019:FM:PS:DO:	10-19-2016	Field Msr/Obs	Water		11-27-2020 3:31:00 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161019:FM:PS:PH:	10-19-2016	Field Msr/Obs	Water		11-27-2020 3:31:01 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161019:FM:PS:TS:	10-19-2016	Field Msr/Obs	Water		11-27-2020 3:31:00 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161019:FM:WB:	10-19-2016	Field Msr/Obs	Water		11-27-2020 3:31:00 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161019:SR:WB:	10-19-2016	Sample-Routine	Water		11-27-2020 3:31:01 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161102:FM:PS:DO:	11-02-2016	Field Msr/Obs	Water		11-27-2020 3:31:02 PM
HUIWAIOLA_WQX	OLP	Launiupoko	OLP161102:FM:PS:PH:	11-02-2016	Field Msr/Obs	Water		11-27-2020 3:31:02 PM
