Organization ID	Monitoring Location ID	Monitoring Location Name	Activity ID	Activity Start Date	Activity Type	Media	Media Subdivision	Last Changed
HUIWAIOLA_WQX	KCP	Cove Park	KCP180911:FM:PS:DO:	09-11-2018	Field Msr/Obs	Water		12-14-2020 8:19:23 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP180911:FM:PS:PH:	09-11-2018	Field Msr/Obs	Water		12-14-2020 8:19:23 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP180911:FM:PS:TS:	09-11-2018	Field Msr/Obs	Water		12-14-2020 8:19:23 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP180911:FM:WB:	09-11-2018	Field Msr/Obs	Water		12-14-2020 8:19:23 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP180911:SR:WB:	09-11-2018	Sample-Routine	Water		12-14-2020 8:19:23 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181002:FM:PS:DO:	10-02-2018	Field Msr/Obs	Water		12-14-2020 8:19:26 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181002:FM:PS:PH:	10-02-2018	Field Msr/Obs	Water		12-14-2020 8:19:26 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181002:FM:PS:TS:	10-02-2018	Field Msr/Obs	Water		12-14-2020 8:19:26 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181002:FM:WB:	10-02-2018	Field Msr/Obs	Water		12-14-2020 8:19:26 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181002:SR:WB:	10-02-2018	Sample-Routine	Water		12-14-2020 8:19:26 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181023:FM:PS:DO:	10-23-2018	Field Msr/Obs	Water		12-14-2020 8:19:29 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181023:FM:PS:PH:	10-23-2018	Field Msr/Obs	Water		12-14-2020 8:19:29 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181023:FM:PS:TS:	10-23-2018	Field Msr/Obs	Water		12-14-2020 8:19:29 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181023:FM:WB:	10-23-2018	Field Msr/Obs	Water		12-14-2020 8:19:29 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181023:SR:WB:	10-23-2018	Sample-Routine	Water		12-14-2020 8:19:29 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181113:FM:PS:DO:	11-13-2018	Field Msr/Obs	Water		12-14-2020 8:19:32 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181113:FM:PS:PH:	11-13-2018	Field Msr/Obs	Water		12-14-2020 8:19:32 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181113:FM:PS:TS:	11-13-2018	Field Msr/Obs	Water		12-14-2020 8:19:32 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181113:FM:WB:	11-13-2018	Field Msr/Obs	Water		12-14-2020 8:19:32 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181113:SR:WB:	11-13-2018	Sample-Routine	Water		12-14-2020 8:19:32 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181204:FM:PS:DO:	12-04-2018	Field Msr/Obs	Water		12-14-2020 8:19:36 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181204:FM:PS:PH:	12-04-2018	Field Msr/Obs	Water		12-14-2020 8:19:36 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181204:FM:PS:TS:	12-04-2018	Field Msr/Obs	Water		12-14-2020 8:19:36 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181204:FM:WB:	12-04-2018	Field Msr/Obs	Water		12-14-2020 8:19:36 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181204:SR:WB:	12-04-2018	Sample-Routine	Water		12-14-2020 8:19:36 PM
HUIWAIOLA_WQX	KCP	Cove Park	KCP181218:FM:PS:DO:	12-18-2018	Field Msr/Obs	Water		12-14-2020 8:19:39 PM
